hour,plan_spend,fact_spend,plan_kpi,fact_kpi,top_cap,top_spend
86,211998.09,203261.38,751.234,978,1241.46,1241.31
87,214479.64,205781.11,759.660,988,1065.02,1064.93
88,216684.73,208000.96,767.152,999,1060.22,1060.22
89,218644.39,209983.33,773.813,1013,866.61,866.46
90,220480.49,211832.76,780.064,1017,794.09,794.03
91,222178.17,213503.02,785.832,1021,816.63,816.52
92,223796.83,215068.99,791.320,1023,836.96,836.95
93,225379.14,216604.27,796.665,1033,841.40,841.24
94,226978.27,218171.78,802.039,1040,883.41,883.28
95,228571.43,219730.44,807.376,1045,930.04,930.02
96,230258.03,221419.84,813.007,1050,854.68,854.63
97,232058.86,223225.70,818.999,1056,938.83,938.69
98,233970.65,225156.26,825.336,1061,928.38,928.27
99,236064.10,227268.21,832.250,1072,1069.59,1069.55
100,238357.11,229582.95,839.792,1080,1266.77,1266.63
101,240878.08,232134.25,848.048,1097,1452.14,1452.12
102,243635.62,234924.86,857.047,1115,1616.49,1616.41
103,246656.40,237936.46,866.861,1131,1494.09,1494.07
104,249845.36,241112.51,877.189,1150,1604.39,1604.34
105,253221.40,244411.00,888.084,1161,1729.58,1729.56
106,256622.99,247789.11,899.037,1170,1724.49,1724.32
107,260046.87,251196.88,910.043,1188,1726.34,1726.26
108,263288.51,254446.31,920.446,1199,1691.92,1691.86
109,266367.65,257533.01,930.316,1213,1523.06,1522.95
110,269140.95,260335.48,939.214,1224,1300.67,1300.53
111,271622.49,262851.10,947.168,1231,1117.89,1117.86
112,273827.59,265037.77,954.228,1239,1234.79,1234.78
113,275787.25,266970.10,960.496,1247,1044.95,1044.79
114,277623.35,268762.42,966.364,1250,934.98,934.91
115,279321.03,270384.28,971.780,1258,930.00,929.93
116,280939.69,271924.64,976.933,1266,897.88,897.77
117,282521.99,273459.92,981.957,1269,845.92,845.91
118,284121.12,275028.97,987.021,1276,883.89,883.87
119,285714.29,276614.68,992.055,1279,827.36,827.22
120,287400.89,278293.81,997.373,1289,912.14,911.95
121,289201.72,280102.53,1003.039,1302,931.94,931.90
122,291113.51,282034.93,1009.040,1306,926.70,926.54
123,293206.96,284136.24,1015.597,1313,939.08,938.97
124,295499.97,286453.24,1022.763,1320,1279.44,1279.40
125,298020.94,289008.24,1030.622,1331,1475.36,1475.21
126,300778.48,291806.15,1039.201,1340,1625.21,1625.19
127,303799.26,294880.08,1048.576,1357,1841.42,1841.23
128,306988.22,298106.80,1058.452,1369,1854.47,1854.24
129,310364.26,301479.31,1068.885,1381,1801.38,1801.27
130,313765.84,304859.29,1079.376,1397,1723.56,1723.46
131,317189.73,308228.31,1089.915,1412,1526.10,1525.95
132,320431.37,311460.90,1099.872,1425,1580.95,1580.81
133,323510.51,314550.29,1109.309,1436,1526.63,1526.63
134,326283.81,317355.16,1117.788,1449,1290.34,1290.20
135,328765.35,319872.26,1125.357,1455,1121.00,1120.84
136,330970.45,322085.77,1132.066,1459,1109.02,1109.00
137,332930.10,324016.95,1138.014,1462,1055.03,1054.97
138,334766.20,325807.47,1143.574,1468,943.06,942.90
139,336463.89,327444.54,1148.704,1472,899.06,899.01
140,338082.54,328985.80,1153.587,1475,898.96,898.78
141,339664.85,330472.36,1158.354,1480,973.61,973.59
142,341263.98,332061.28,1163.168,1484,819.63,819.47
143,342857.14,333653.00,1167.958,1487,809.31,809.26
144,344543.75,335339.08,1173.024,1493,886.08,886.07
145,346344.58,337162.21,1178.428,1498,848.13,848.09
146,348256.36,339110.70,1184.161,1508,781.99,781.99
147,350349.82,341236.54,1190.433,1515,853.86,853.84
148,352642.83,343553.38,1197.298,1523,1151.43,1151.24
149,355163.79,346079.90,1204.840,1533,1063.81,1063.76
150,357921.34,348842.24,1213.083,1546,1281.11,1281.07
151,360942.12,351842.78,1222.109,1558,1404.20,1404.09
152,364131.07,355010.30,1231.625,1567,1536.26,1536.09
153,367507.12,358352.67,1241.691,1586,1657.07,1656.84
154,370908.70,361707.60,1251.814,1599,1598.44,1598.20
155,374332.59,365046.07,1261.982,1605,1507.00,1506.83
156,377574.22,368219.84,1271.584,1613,1217.86,1217.65
157,380653.37,371261.25,1280.678,1622,1120.66,1120.65
158,383426.66,373968.74,1288.825,1633,1114.25,1114.12
159,385908.21,376506.07,1296.088,1639,966.45,966.34
160,388113.30,378776.38,1302.518,1646,837.43,837.22
161,390072.96,380744.05,1308.213,1649,938.40,938.34
162,391909.06,382580.14,1313.527,1659,840.16,840.08
163,393606.74,384277.60,1318.431,1663,767.34,767.17
164,395225.40,385912.78,1323.099,1668,693.03,692.92
165,396807.71,387542.45,1327.661,1670,613.39,613.31
166,398406.84,389129.15,1332.277,1673,640.48,640.45
167,400000.00,390732.49,1336.874,1678,768.87,768.84
168,401686.60,392459.26,1341.740,1684,693.67,693.64
169,403487.44,394174.15,1346.936,1692,827.08,826.91
170,405399.22,396115.86,1352.455,1701,868.30,868.21
171,407492.67,398239.91,1358.500,1706,933.00,932.98
172,409785.69,400559.54,1365.127,1713,1186.56,1186.55
173,412306.65,403087.08,1372.418,1725,1048.12,1047.92
174,415064.20,405835.18,1380.393,1735,1128.41,1128.26
175,418084.97,408816.98,1389.141,1740,1280.08,1280.05
176,421273.93,411939.45,1398.371,1750,1289.84,1289.57
177,424649.97,415222.40,1408.123,1760,1382.22,1382.01
178,428051.56,418479.10,1417.907,1770,1332.04,1332.00
179,431475.45,421815.50,1427.706,1781,1331.23,1331.21
180,434717.08,424988.66,1436.934,1790,1191.58,1191.54
181,437796.23,428036.79,1445.649,1804,1145.76,1145.64
182,440569.52,430857.79,1453.426,1811,956.54,956.48
183,443051.06,433413.06,1460.343,1819,827.55,827.41
184,445256.16,435713.88,1466.456,1824,697.15,697.01
185,447215.82,437755.72,1471.861,1827,689.12,688.98
186,449051.92,439601.66,1476.896,1834,686.32,686.20
187,450749.60,441379.98,1481.539,1840,588.75,588.66
188,452368.26,443058.05,1485.957,1843,600.61,600.50
189,453950.57,444694.46,1490.274,1845,600.15,600.01
190,455549.70,446318.69,1494.640,1851,707.91,707.74
191,457142.86,447943.02,1498.987,1856,690.62,690.60
192,458829.46,449671.69,1503.587,1860,690.92,690.78
193,460630.29,451505.90,1508.496,1871,795.32,795.11
194,462542.08,453454.62,1513.707,1878,811.11,811.05
195,464635.53,455583.33,1519.410,1882,861.06,860.82
196,466928.54,457638.80,1525.655,1895,979.39,979.33
197,469449.51,459949.25,1532.519,1899,999.51,999.49
198,472207.05,462698.41,1540.015,1908,1107.75,1107.55
199,475227.83,465177.58,1548.222,1913,1132.79,1132.69
200,478416.79,468295.12,1556.862,1920,1234.18,1234.11
201,481792.83,471563.21,1565.988,1930,1290.55,1290.40
202,485194.42,474849.62,1575.145,1941,1248.31,1248.13
203,488618.30,478181.71,1584.316,1947,1280.69,1280.53
204,491859.94,481351.60,1592.953,1953,1138.23,1138.06
205,494939.08,484402.89,1601.111,1958,1123.29,1123.28
206,497712.38,486906.63,1608.394,1965,951.94,951.86
207,500193.92,489449.67,1614.873,1968,1004.27,1004.23
208,502399.02,491679.02,1620.601,1970,1091.82,1091.78
209,504358.67,493654.88,1625.666,1975,939.62,939.51
210,506194.78,495469.02,1630.387,1976,880.79,880.76
211,507892.46,497156.05,1634.741,1978,805.23,805.10
212,509511.12,498800.37,1638.885,1980,689.47,689.35
213,511093.42,500423.31,1642.933,1987,724.26,724.24
214,512692.55,502040.82,1647.028,1991,750.64,750.50
215,514285.71,503664.95,1651.105,1996,713.19,713.09
216,515972.32,505401.95,1655.419,1997,664.56,664.49
217,517773.15,507252.91,1660.024,1999,726.46,726.39
218,519684.93,509195.76,1664.911,2003,932.25,932.19
219,521778.39,511322.31,1670.259,2016,1044.43,1044.30
220,524071.40,513553.60,1676.117,2027,938.23,938.05
221,526592.37,516086.87,1682.554,2040,997.33,997.14
222,529349.91,518471.48,1689.584,2049,1060.80,1060.66
223,532370.69,521407.18,1697.281,2054,1120.78,1120.58
224,535559.65,524525.38,1705.386,2068,1200.05,1200.03
225,538935.69,527789.03,1713.946,2076,1238.39,1238.19
226,542337.27,531089.79,1722.537,2085,1277.60,1277.59
227,545761.16,534427.07,1731.144,2100,1267.41,1267.38
228,549002.80,537469.80,1739.252,2108,1162.95,1162.76
229,552081.94,540521.91,1746.915,2113,1067.22,1067.20
230,554855.24,543255.03,1753.760,2118,891.65,891.46
231,557336.78,545779.88,1759.853,2127,765.61,765.46
232,559541.87,548060.39,1765.242,2131,863.63,863.62
233,561501.53,550070.20,1770.009,2135,841.03,840.94
234,563337.63,551920.08,1774.455,2137,840.33,840.25
235,565035.32,553593.91,1778.556,2138,850.65,850.58
236,566653.97,555176.71,1782.460,2143,839.09,839.05
237,568236.28,556714.18,1786.273,2149,879.55,879.40
238,569835.41,558396.22,1790.131,2155,543.86,543.73
239,571428.57,559983.35,1793.971,2159,880.36,880.23
240,573115.18,561675.64,1798.035,2164,922.62,922.47
241,574916.01,563440.61,1802.372,2170,681.69,681.64
242,576827.79,565385.44,1806.975,2177,971.04,970.93
243,578921.25,567521.51,1812.013,2182,980.65,980.60
244,581214.26,569855.52,1817.529,2190,1134.65,1134.46
245,583735.22,572404.17,1823.592,2198,1111.68,1111.66
246,586492.77,575180.85,1830.213,2209,1231.25,1231.12
247,589513.55,578231.20,1837.462,2217,1571.79,1571.59
248,592702.50,581415.70,1845.095,2226,1512.01,1511.86
249,596078.54,584799.51,1853.159,2244,1739.64,1739.62
250,599480.13,588218.43,1861.254,2251,1783.42,1783.34
251,602904.02,591657.69,1869.367,2262,1742.70,1742.65
252,606145.65,594912.44,1877.014,2267,1563.92,1563.81
253,609224.80,598015.35,1884.243,2280,1440.67,1440.56
254,611998.09,600846.41,1890.707,2287,1216.20,1216.15
255,614479.64,603396.08,1896.465,2291,1026.76,1026.65
256,616684.73,605681.78,1901.559,2293,848.02,847.98
257,618644.39,607720.53,1906.068,2299,747.05,747.01
258,620480.49,609629.44,1910.276,2303,702.30,702.26
259,622178.17,611382.18,1914.158,2305,674.78,674.73
260,623796.83,613043.95,1917.853,2311,664.02,663.97
261,625379.14,614677.26,1921.463,2315,637.38,637.29
262,626978.27,616323.58,1925.114,2321,670.22,670.07
263,628571.43,617889.54,1928.749,2325,968.61,968.52
264,630258.03,619591.31,1932.596,2331,880.42,880.28
265,632058.86,621424.98,1936.701,2335,879.17,879.07
266,633970.65,623324.50,1941.057,2340,853.59,853.50
267,636064.10,625462.96,1945.825,2343,951.13,951.08
268,638357.11,627797.85,1951.045,2346,1118.27,1118.12
269,640878.08,630355.27,1956.781,2350,1218.88,1218.68
270,643635.62,633153.82,1963.047,2358,1420.86,1420.81
271,646656.40,636211.60,1969.905,2366,1608.35,1608.15
272,649845.36,639473.69,1977.129,2373,1905.15,1905.12
273,653221.40,642907.05,1984.761,2380,1953.76,1953.72
274,656622.99,646372.69,1992.425,2382,1989.88,1989.82
275,660046.87,649859.86,2000.109,2389,1975.35,1975.30
276,663288.51,653151.29,2007.354,2399,1776.99,1776.86
277,666367.65,656268.45,2014.208,2401,1553.36,1553.25
278,669140.95,659097.81,2020.341,2404,1274.35,1274.29
279,671622.49,661536.55,2025.807,2410,786.50,786.41
280,673827.59,663566.57,2030.646,2418,647.78,647.65
281,675787.25,665645.97,2034.931,2425,608.88,608.82
282,677623.35,667629.64,2038.932,2431,523.67,523.62
283,679321.03,669244.73,2042.624,2434,556.68,556.61
284,680939.69,670908.17,2046.138,2440,662.95,662.83
285,682521.99,672563.15,2049.572,2442,585.03,584.92
286,684121.12,674215.31,2053.044,2444,654.13,654.08
287,685714.29,675811.40,2056.501,2448,852.35,852.31
288,687400.89,677481.73,2060.158,2452,1040.57,1040.52
289,689201.72,679325.56,2064.062,2456,821.54,821.47
290,691113.51,681244.15,2068.204,2462,1252.54,1252.37
291,693206.96,683366.65,2072.737,2468,1302.59,1302.52
292,695499.97,685703.10,2077.699,2473,1124.91,1124.83
293,698020.94,688266.80,2083.152,2482,1281.92,1281.88
294,700778.48,691076.02,2089.108,2489,1506.20,1505.98
295,703799.26,694155.10,2095.627,2502,1721.71,1721.58
296,706988.22,697372.54,2102.495,2506,1668.00,1667.81
297,710364.26,700663.92,2109.751,2516,1323.31,1323.26
298,713765.84,704029.89,2117.039,2524,1532.72,1532.56
299,717189.73,706957.32,2124.350,2527,1160.51,1160.39
300,720431.37,709935.58,2131.246,2534,1104.25,1104.14
301,723510.51,713008.09,2137.772,2542,1142.68,1142.58
302,726283.81,715845.42,2143.617,2548,1300.82,1300.77
303,728765.35,718392.76,2148.829,2553,1121.41,1121.16
304,730970.45,720667.73,2153.445,2558,938.75,938.55
305,732930.10,722702.60,2157.535,2561,783.96,783.95
306,734766.20,724613.23,2161.355,2568,713.70,713.55
307,736463.89,726376.08,2164.881,2573,665.73,665.69
308,738082.54,728025.63,2168.238,2573,704.78,704.67
309,739664.85,729607.92,2171.518,2574,782.76,782.71
310,741263.98,731196.45,2174.834,2576,891.30,891.12
311,742857.14,732767.71,2178.135,2577,971.04,970.84
312,744543.75,734430.79,2181.627,2582,1101.11,1100.93
313,746344.58,736275.18,2185.354,2583,853.13,853.00
314,748256.36,738226.92,2189.309,2583,979.58,979.56
315,750349.82,740363.72,2193.637,2589,1132.25,1132.13
316,752642.83,742708.59,2198.374,2592,1292.46,1292.41
317,755163.79,745292.04,2203.579,2594,1460.88,1460.77
318,757921.34,748121.58,2209.265,2602,1627.48,1627.26
319,760942.12,751196.94,2215.487,2615,1656.81,1656.73
320,764131.07,754432.17,2222.043,2625,1719.67,1719.42
321,767507.12,757800.79,2228.970,2636,1627.11,1626.98
322,770908.70,761159.66,2235.930,2643,1466.87,1466.76
323,774332.59,764480.13,2242.914,2648,1110.18,1109.95
324,777574.22,767654.63,2249.504,2656,1031.90,1031.86
325,780653.37,770706.31,2255.743,2658,951.67,951.64
326,783426.66,773559.87,2261.336,2662,763.93,763.84
327,785908.21,776125.23,2266.325,2664,986.61,986.49
328,788113.30,778412.71,2270.746,2670,894.01,893.99
329,790072.96,780374.97,2274.664,2678,1052.42,1052.27
330,791909.06,782321.37,2278.325,2682,635.64,635.57
331,793606.74,784099.70,2281.705,2684,637.83,637.80
332,795225.40,785814.18,2284.924,2686,564.57,564.34
333,796807.71,787513.46,2288.068,2687,489.87,489.82
334,798406.84,789199.39,2291.246,2690,560.32,560.28
335,800000.00,790832.69,2294.410,2694,729.26,729.18
336,801686.60,792548.36,2297.757,2695,850.83,850.77
337,803487.44,794355.77,2301.329,2699,1179.33,1179.30
338,805399.22,796285.22,2305.119,2702,1218.64,1218.62
339,807492.67,798435.87,2309.266,2705,891.22,891.10
340,809785.69,800776.58,2313.805,2707,772.22,772.18
341,812306.65,803313.40,2318.792,2716,791.55,791.33
342,815064.20,806082.50,2324.240,2719,1044.70,1044.51
343,818084.97,809094.12,2330.201,2728,1270.48,1270.20
344,821273.93,812173.33,2336.483,2736,896.45,896.42
345,824649.97,815407.57,2343.120,2747,1122.04,1121.80
346,828051.56,818645.81,2349.791,2756,903.14,902.93
347,831475.45,821905.34,2356.486,2764,1015.25,1015.05
348,834717.08,825087.81,2362.806,2769,1035.48,1035.38
349,837796.23,828159.93,2368.792,2773,1052.55,1052.43
350,840569.52,831016.86,2374.162,2778,937.83,937.66
351,843051.06,833610.41,2378.953,2783,776.90,776.83
352,845256.16,835956.41,2383.201,2785,620.48,620.47
353,847215.82,838065.59,2386.967,2789,550.58,550.40
354,849051.92,840076.46,2390.487,2795,489.01,488.91
355,850749.60,841955.06,2393.738,2802,416.42,416.29
356,852368.26,843763.87,2396.833,2805,358.45,358.45
357,853950.57,845501.83,2399.858,2806,397.37,397.37
358,855549.70,847086.47,2402.913,2809,543.38,543.25
359,857142.86,848756.19,2405.956,2815,551.53,551.53
360,858829.46,850533.73,2409.174,2818,560.30,560.16
361,860630.29,852393.67,2412.609,2822,779.22,779.10
362,862542.08,854325.16,2416.252,2828,1221.54,1221.44
363,864635.53,856458.10,2420.239,2832,1300.72,1300.56
364,866928.54,858806.61,2424.603,2837,1189.97,1189.82
365,869449.51,861392.66,2429.396,2843,1423.90,1423.84
366,872207.05,864181.45,2434.632,2849,1198.07,1197.85
367,875227.83,867185.52,2440.362,2854,1206.56,1206.55
368,878416.79,870346.31,2446.400,2863,1299.60,1299.34
369,881792.83,873614.43,2452.780,2868,1152.93,1152.79
370,885194.42,876848.38,2459.194,2875,1007.38,1007.32
371,888618.30,880137.71,2465.633,2879,1156.99,1156.87
372,891859.94,883368.26,2471.713,2883,1294.04,1293.92
373,894939.08,886487.78,2477.473,2887,1391.01,1390.90
374,897712.38,889341.42,2482.644,2890,1237.84,1237.81
375,900193.92,891908.71,2487.259,2896,1062.69,1062.59
376,902399.02,894188.91,2491.352,2898,979.90,979.80
377,904358.67,896200.43,2494.982,2900,909.46,909.26
378,906194.78,897838.17,2498.377,2904,1305.15,1305.03
379,907892.46,899369.56,2501.512,2906,1193.54,1193.39
380,909511.12,901032.92,2504.498,2912,705.67,705.49
381,911093.42,902690.13,2507.414,2913,625.40,625.29
382,912692.55,904345.20,2510.361,2918,705.59,705.52
383,914285.71,905984.74,2513.294,2925,747.72,747.60
384,915972.32,907711.01,2516.398,2930,853.92,853.75
385,917773.15,909564.56,2519.709,2934,880.80,880.78
386,919684.93,911527.52,2523.222,2938,1005.36,1005.36
387,921778.39,913672.56,2527.066,2939,1261.87,1261.76
388,924071.40,916034.32,2531.272,2942,1408.28,1408.16
389,926592.37,918622.32,2535.892,2949,1291.46,1291.38
390,929349.91,921443.72,2540.940,2954,1384.30,1384.11
391,932370.69,924548.05,2546.462,2958,1713.34,1713.24
392,935559.65,927867.53,2552.282,2964,2049.44,2049.30
393,938935.69,931373.03,2558.433,2976,2137.87,2137.76
394,942337.27,934887.46,2564.616,2982,2073.30,2073.22
395,945761.16,938375.84,2570.825,2991,1837.24,1837.01
396,949002.80,941722.76,2576.690,2994,1924.05,1923.87
397,952081.94,944885.56,2582.248,2998,1685.18,1685.08
398,954855.24,947738.00,2587.240,3002,1528.82,1528.78
399,957336.78,950282.31,2591.698,3009,1337.49,1337.46
400,959541.87,952530.16,2595.651,3013,1173.18,1173.16
401,961501.53,954510.38,2599.159,3018,1036.92,1036.90
402,963337.63,956323.87,2602.441,3022,992.59,992.32
403,965035.32,957978.06,2605.471,3026,953.42,953.26
404,966653.97,959537.96,2608.358,3028,946.64,946.62
405,968236.28,961073.44,2611.177,3033,946.10,945.97
406,969835.41,962676.28,2614.026,3035,899.94,899.84
407,971428.57,964279.83,2616.861,3038,907.85,907.81
408,973115.18,965965.42,2619.861,3040,1074.80,1074.77
409,974916.01,967771.20,2623.061,3044,1218.24,1218.18
410,976827.79,969713.55,2626.456,3049,1260.35,1260.28
411,978921.25,971863.26,2630.171,3053,1283.09,1282.89
412,981214.26,974231.66,2634.236,3059,1439.71,1439.68
413,983735.22,976849.20,2638.700,3070,1611.25,1611.16
414,986492.77,979697.03,2643.577,3076,1563.26,1563.25
415,989513.55,982813.53,2648.913,3078,1742.77,1742.61
416,992702.50,986146.14,2654.537,3082,2079.48,2079.19
417,996078.54,989683.91,2660.480,3089,2244.99,2244.93
418,999480.13,993045.99,2666.456,3099,1373.54,1373.49
419,1002904.02,996616.18,2672.458,3104,2179.66,2179.60
420,1006145.65,999952.09,2678.128,3110,1815.81,1815.75
421,1009224.80,1003121.67,2683.504,3116,1674.24,1674.23
422,1011998.09,1005985.23,2688.334,3121,1253.18,1253.03
423,1014479.64,1008570.66,2692.648,3125,964.09,963.96
424,1016684.73,1010870.02,2696.476,3129,924.96,924.95
425,1018644.39,1012909.02,2699.873,3133,841.50,841.40
426,1020480.49,1014808.24,2703.051,3133,792.20,792.15
427,1022178.17,1016534.23,2705.987,3136,796.58,796.53
428,1023796.83,1018148.67,2708.784,3139,830.34,830.33
429,1025379.14,1019778.22,2711.515,3141,710.27,710.12
430,1026978.27,1021419.59,2714.274,3144,772.37,772.28
431,1028571.43,1023063.59,2717.021,3145,751.41,751.22
432,1030258.03,1024806.81,2719.926,3149,799.11,799.08
433,1032058.86,1026666.86,2723.026,3151,876.57,876.54
434,1033970.65,1028641.20,2726.314,3155,952.16,952.09
435,1036064.10,1030748.03,2729.912,3163,957.74,957.51
436,1038357.11,1033112.60,2733.848,3167,927.06,926.86
437,1040878.08,1035708.60,2738.171,3172,1287.36,1287.34
438,1043635.62,1038559.83,2742.894,3181,1582.42,1582.14
439,1046656.40,1041612.27,2748.060,3185,1360.42,1360.15
440,1049845.36,1044860.23,2753.506,3193,1630.00,1629.73
441,1053221.40,1048146.92,2759.261,3198,1140.01,1139.90
442,1056622.99,1051500.42,2765.048,3208,1303.55,1303.29
443,1060046.87,1054723.95,2770.863,3212,619.67,619.64
444,1063288.51,1057589.95,2776.356,3218,523.62,523.59
445,1066367.65,1060665.10,2781.565,3222,851.54,851.28
446,1069140.95,1063556.35,2786.248,3225,1164.83,1164.72
447,1071622.49,1066162.20,2790.432,3229,1015.55,1015.35
448,1073827.59,1068478.36,2794.145,3233,967.16,967.13
449,1075787.25,1070532.86,2797.441,3236,868.75,868.57
450,1077623.35,1072380.61,2800.525,3238,984.21,984.01
451,1079321.03,1073849.77,2803.374,3240,1469.19,1469.16
452,1080939.69,1075248.79,2806.088,3240,1399.10,1399.02
453,1082521.99,1076880.74,2808.740,3246,780.82,780.81
454,1084121.12,1078524.49,2811.417,3249,866.20,866.05
455,1085714.29,1080155.83,2814.082,3251,919.80,919.72
456,1087400.89,1081870.08,2816.902,3255,1090.86,1090.73
457,1089201.72,1083738.95,2819.909,3257,1030.35,1030.34
458,1091113.51,1085735.41,2823.100,3262,1071.79,1071.74
459,1093206.96,1087913.13,2826.590,3266,1444.85,1444.61
460,1095499.97,1090321.04,2830.409,3271,1487.48,1487.24
461,1098020.94,1093013.42,2834.603,3273,2097.62,2097.59
462,1100778.48,1095947.76,2839.185,3278,1963.35,1963.31
463,1103799.26,1099160.75,2844.197,3284,2038.11,2037.93
464,1106988.22,1102479.26,2849.480,3289,1768.90,1768.72
465,1110364.26,1105828.55,2855.063,3293,1312.94,1312.81
466,1113765.84,1109213.36,2860.679,3301,1254.19,1254.13
467,1117189.73,1112435.56,2866.321,3309,912.68,912.68
468,1120431.37,1115653.93,2871.653,3315,869.35,869.29
469,1123510.51,1118745.48,2876.710,3318,759.58,759.43
470,1126283.81,1121442.86,2881.258,3323,634.14,633.94
471,1128765.35,1124121.90,2885.322,3328,596.95,596.94
472,1130970.45,1126434.68,2888.929,3330,474.42,474.40
473,1132930.10,1128334.48,2892.132,3332,435.61,435.49
474,1134766.20,1130450.12,2895.130,3336,401.84,401.79
475,1136463.89,1132416.37,2897.899,3339,361.92,361.84
476,1138082.54,1134263.77,2900.538,3342,413.99,413.83
477,1139664.85,1135687.06,2903.115,3344,1423.34,1423.29
478,1141263.98,1137498.79,2905.717,3347,372.94,372.90
479,1142857.14,1139290.80,2908.308,3349,374.73,374.63
480,1144543.75,1141142.60,2911.048,3351,540.20,540.15
481,1146344.58,1143116.40,2913.971,3355,456.53,456.41
