hour,plan_spend,fact_spend,plan_kpi,fact_kpi,top_cap,top_spend
226,546870.71,547899.68,1895.383,1818,1016.50,1015.44
227,548944.57,550148.90,1901.397,1821,911.31,909.54
228,550815.07,552166.03,1906.815,1824,787.42,786.93
229,552591.58,554051.21,1911.949,1830,763.53,762.50
230,554285.71,555808.42,1916.834,1834,712.33,710.14
231,555918.95,557478.17,1921.530,1842,707.99,707.22
232,557536.93,559102.89,1926.171,1848,721.87,719.68
233,559176.73,560740.12,1930.861,1854,1088.63,1086.92
234,560871.20,562431.40,1935.694,1855,1172.93,1172.33
235,562655.00,564175.89,1940.768,1858,1140.62,1139.82
236,564588.13,566053.90,1946.250,1861,1287.82,1287.20
237,566681.86,568100.04,1952.172,1868,1491.67,1491.28
238,568936.65,570273.23,1958.532,1873,1513.17,1511.32
239,571428.57,572601.82,1965.543,1879,1492.78,1491.60
240,574079.39,575102.65,1972.979,1885,1566.21,1563.84
241,576969.27,577868.49,1981.063,1891,1755.05,1754.82
242,580021.03,580720.97,1989.576,1895,1513.70,1512.66
243,583172.20,583757.25,1998.343,1901,1597.61,1596.86
244,586464.01,586966.63,2007.477,1912,1627.01,1624.05
245,589826.24,590335.25,2016.781,1917,1877.17,1876.51
246,593113.52,593664.99,2025.857,1929,1702.25,1700.21
247,596241.32,596929.50,2034.476,1939,1317.65,1316.32
248,599136.39,599998.37,2042.443,1948,1213.56,1213.47
249,601718.42,602875.58,2049.546,1957,969.06,967.19
250,604013.56,605489.29,2055.853,1961,783.28,783.15
251,606087.43,607852.95,2061.547,1968,730.25,729.71
252,607957.93,609962.85,2066.678,1973,650.81,650.10
253,609734.44,611949.71,2071.540,1978,609.63,609.03
254,611428.57,613765.45,2076.167,1989,587.08,586.69
255,613061.81,615480.26,2080.616,1992,595.84,595.31
256,614679.79,617136.61,2085.012,1996,599.97,598.13
257,616319.59,618754.37,2089.455,2001,639.27,638.04
258,618014.06,620377.41,2094.033,2006,715.97,715.38
259,619797.86,622042.49,2098.840,2011,822.13,822.04
260,621730.99,623819.97,2104.034,2015,950.66,949.68
261,623824.72,625726.66,2109.646,2020,1036.92,1036.13
262,626079.51,627970.05,2115.673,2028,1768.57,1766.42
263,628571.43,630451.18,2122.318,2035,1978.43,1978.07
264,631222.24,633089.45,2129.369,2038,2119.76,2118.47
265,634112.13,635965.36,2137.035,2046,2322.50,2320.91
266,637163.89,638815.17,2145.112,2054,1551.85,1551.21
267,640315.06,641815.14,2153.432,2058,1510.75,1510.69
268,643606.87,644981.80,2162.103,2062,1493.28,1490.33
269,646969.10,648270.71,2170.938,2069,1494.50,1491.77
270,650256.38,651534.50,2179.560,2076,1230.66,1228.21
271,653384.18,654773.61,2187.752,2086,1164.31,1162.65
272,656279.24,657845.09,2195.324,2092,1097.08,1096.43
273,658861.27,660749.86,2202.079,2096,876.06,875.86
274,661156.42,663381.26,2208.077,2101,742.79,740.85
275,663230.29,665797.06,2213.493,2106,665.91,664.36
276,665100.78,667975.94,2218.375,2112,592.73,591.62
277,666877.30,670021.26,2223.002,2114,572.18,571.26
278,668571.42,671892.26,2227.405,2115,576.81,575.18
279,670204.67,673651.46,2231.640,2118,576.21,574.34
280,671822.64,675342.04,2235.824,2126,861.14,860.83
281,673462.44,676992.93,2240.054,2131,619.48,618.31
282,675156.92,678712.61,2244.413,2133,919.66,919.54
283,676940.72,680389.56,2248.990,2135,721.01,719.90
284,678873.85,682154.68,2253.937,2142,810.29,809.52
285,680967.58,684026.71,2259.282,2143,872.75,871.89
286,683222.37,686034.98,2265.024,2149,954.17,953.83
287,685714.29,688252.39,2271.356,2159,1171.82,1171.29
288,688365.10,690682.16,2278.076,2164,1443.62,1442.92
289,691254.98,693318.22,2285.385,2172,1489.49,1487.58
290,694306.74,696108.05,2293.087,2175,1436.98,1435.52
291,697457.92,699036.03,2301.022,2185,1361.82,1359.19
292,700749.72,702153.66,2309.295,2191,1456.04,1453.30
293,704111.96,705409.36,2317.727,2201,1430.01,1429.47
294,707399.23,708667.90,2325.957,2209,1331.89,1329.51
295,710527.04,711899.23,2333.778,2216,1259.10,1256.52
296,713422.10,714949.87,2341.009,2223,1188.60,1188.20
297,716004.13,717806.87,2347.460,2230,978.29,977.95
298,718299.28,720398.36,2353.189,2237,829.86,829.59
299,720373.15,722763.06,2358.363,2241,781.36,781.04
300,722243.64,724932.78,2363.026,2249,672.31,671.32
301,724020.15,726996.43,2367.448,2253,641.10,639.53
302,725714.28,728899.03,2371.655,2256,726.47,725.92
303,727347.52,730686.96,2375.702,2259,742.87,740.91
304,728965.50,732405.70,2379.703,2262,801.83,801.61
305,730605.30,734105.36,2383.746,2268,850.98,849.14
306,732299.77,735807.87,2387.914,2274,803.82,802.27
307,734083.57,737550.38,2392.292,2277,908.80,908.03
308,736016.71,739399.80,2397.024,2280,1063.90,1062.62
309,738110.43,741353.74,2402.138,2284,1218.77,1218.75
310,740365.22,743466.45,2407.633,2294,1328.98,1327.36
311,742857.14,745793.58,2413.694,2302,1531.20,1530.71
312,745507.96,748229.66,2420.127,2306,1566.11,1565.47
313,748397.84,750872.86,2427.126,2308,1713.42,1711.97
314,751449.60,753687.82,2434.502,2312,1801.21,1800.16
315,754600.77,756642.23,2442.103,2318,1846.55,1846.52
316,757892.58,759742.77,2450.030,2321,1680.03,1676.50
317,761254.82,762973.26,2458.110,2328,1545.48,1544.36
318,764542.09,766195.98,2465.998,2333,1544.52,1543.44
319,767669.90,769352.38,2473.494,2335,1614.40,1612.21
320,770564.96,772384.73,2480.427,2342,1249.84,1247.79
321,773146.99,775140.73,2486.611,2348,1224.10,1222.85
322,775442.14,777537.25,2492.103,2352,1220.91,1220.08
323,777516.00,779731.17,2497.064,2356,1044.24,1043.90
324,779386.50,781707.14,2501.536,2358,936.87,934.90
325,781163.01,783593.22,2505.775,2362,860.27,859.46
326,782857.14,785340.43,2509.811,2365,927.08,926.99
327,784490.38,787012.12,2513.693,2373,925.81,924.13
328,786108.36,788647.34,2517.531,2377,975.48,975.39
329,787748.16,790293.28,2521.411,2379,1035.81,1034.03
330,789442.63,791992.15,2525.412,2382,1075.55,1075.53
331,791226.43,793764.89,2529.615,2386,1193.53,1192.53
332,793159.56,795667.33,2534.159,2391,1318.37,1317.38
333,795253.29,797723.42,2539.070,2394,1500.68,1500.50
334,797508.08,799937.00,2544.349,2400,1677.12,1676.37
335,800000.00,802400.57,2550.171,2400,1942.18,1941.28
336,802650.81,804998.18,2556.353,2405,2017.49,2017.06
337,805540.70,807840.24,2563.079,2413,2247.45,2245.33
338,808592.46,810858.55,2570.169,2423,2405.08,2403.58
339,811743.63,813993.90,2577.477,2431,2508.87,2508.19
340,815035.44,817309.16,2585.099,2435,2725.39,2725.16
341,818397.67,820691.13,2592.869,2444,2758.98,2758.79
342,821684.95,824052.86,2600.456,2449,3048.30,3046.02
343,824812.75,827171.63,2607.667,2452,2483.22,2483.11
344,827707.81,830030.65,2614.335,2459,2239.33,2238.99
345,830289.85,832535.03,2620.283,2464,1859.59,1859.55
346,832584.99,834758.79,2625.567,2466,1555.36,1553.93
347,834658.86,836727.85,2630.338,2471,1375.93,1374.02
348,836529.36,838450.71,2634.639,2473,1234.94,1232.92
349,838305.87,839935.61,2638.718,2473,1366.64,1364.90
350,839999.99,841520.50,2642.601,2475,1137.13,1135.62
351,841633.24,843055.00,2646.337,2479,1143.95,1142.25
352,843251.22,844582.82,2650.031,2483,1201.36,1201.12
353,844891.01,846164.58,2653.767,2487,1263.89,1262.65
354,846585.49,847825.32,2657.619,2492,1361.30,1359.32
355,848369.29,849599.78,2661.667,2496,1453.26,1452.27
356,850302.42,851549.15,2666.044,2500,1639.92,1638.54
357,852396.15,853684.80,2670.776,2510,1842.40,1841.92
358,854650.94,856023.29,2675.863,2513,2096.41,2095.62
359,857142.86,858620.28,2681.475,2516,2333.37,2332.99
360,859793.67,861384.06,2687.434,2520,2476.98,2476.21
361,862683.55,864352.66,2693.919,2524,2576.24,2575.35
362,865735.32,867461.13,2700.756,2529,2645.89,2645.48
363,868886.49,870696.56,2707.804,2535,2805.30,2804.71
364,872178.29,874021.18,2715.154,2544,2760.55,2758.20
365,875540.53,877445.72,2722.650,2548,2925.71,2924.20
366,878827.81,880776.90,2729.969,2551,2849.47,2849.13
367,881955.61,883904.88,2736.925,2554,2649.63,2648.13
368,884850.67,886759.84,2743.359,2557,2299.52,2298.73
369,887432.70,889227.52,2749.096,2563,1961.99,1960.17
370,889727.85,891356.51,2754.193,2565,1746.08,1745.27
371,891801.72,893286.69,2758.796,2568,1437.33,1437.27
372,893672.21,895012.65,2762.945,2572,1235.71,1234.55
373,895448.72,896635.42,2766.879,2576,1208.33,1206.35
374,897142.85,898168.06,2770.626,2579,1205.88,1204.17
375,898776.09,899654.85,2774.231,2583,1220.82,1219.25
376,900394.07,901142.52,2777.797,2587,1283.88,1282.35
377,902033.87,902693.35,2781.404,2588,1374.63,1374.24
378,903728.34,904337.88,2785.124,2590,1491.69,1490.07
379,905512.15,906113.31,2789.033,2593,1581.94,1581.35
380,907445.28,908112.82,2793.262,2598,2000.22,1999.51
381,909539.00,910331.68,2797.834,2599,2213.03,2212.39
382,911793.80,912724.61,2802.749,2602,2278.67,2278.45
383,914285.71,915378.75,2808.173,2606,2502.94,2502.57
384,916936.53,918233.90,2813.934,2612,2731.18,2730.50
385,919826.41,921349.88,2820.203,2617,2975.36,2972.21
386,922878.17,924510.22,2826.813,2621,2690.82,2688.44
387,926029.34,927733.04,2833.629,2623,2397.88,2394.93
388,929321.15,931172.70,2840.737,2631,3149.30,3148.64
389,932683.39,934705.07,2847.987,2637,3356.03,3353.23
390,935970.66,938097.90,2855.066,2639,3234.56,3231.76
391,939098.47,941230.14,2861.794,2645,2808.93,2806.38
392,941993.53,944200.76,2868.016,2649,1876.72,1874.41
393,944575.56,946644.78,2873.565,2657,2010.71,2008.42
394,946870.71,948877.36,2878.494,2661,1527.43,1525.78
395,948944.57,950899.63,2882.945,2664,1296.08,1296.01
396,950815.07,952720.25,2886.957,2667,1120.57,1120.26
397,952591.58,954563.99,2890.763,2672,911.48,911.02
398,954285.71,956720.47,2894.387,2674,391.67,389.40
399,955918.95,958405.36,2897.875,2676,890.28,887.90
400,957536.93,960060.73,2901.325,2678,915.48,914.32
401,959176.73,961733.59,2904.815,2684,920.40,918.27
402,960871.20,963429.43,2908.416,2687,1033.50,1032.12
403,962655.00,965194.93,2912.201,2692,1129.67,1128.08
404,964588.13,967070.10,2916.296,2696,1161.31,1160.60
405,966681.86,969023.85,2920.724,2698,1068.79,1067.73
406,968936.65,971104.14,2925.486,2699,1235.35,1234.48
407,971428.57,973371.20,2930.741,2703,1365.46,1363.97
408,974079.39,975803.06,2936.322,2708,1564.64,1564.23
409,976969.27,978498.31,2942.398,2714,1867.27,1864.38
410,980021.03,981291.50,2948.804,2719,1789.97,1789.70
411,983172.20,984134.92,2955.410,2721,1639.79,1638.95
412,986464.01,987161.31,2962.300,2725,1746.12,1745.22
413,989826.24,990299.90,2969.327,2734,1731.24,1730.42
414,993113.52,993398.23,2976.190,2735,1495.16,1493.89
415,996241.32,996546.66,2982.712,2737,1105.40,1104.82
416,999136.39,999712.73,2988.744,2740,622.11,621.07
417,1001718.42,1002560.75,2994.123,2743,969.72,969.47
418,1004013.56,1005054.32,2998.900,2747,1022.62,1021.86
419,1006087.43,1007327.59,3003.214,2751,943.16,942.30
420,1007957.93,1009281.96,3007.102,2753,970.99,969.65
421,1009734.44,1011120.79,3010.791,2756,947.18,945.99
422,1011428.57,1012883.54,3014.303,2759,901.33,900.83
423,1013061.81,1014540.66,3017.685,2761,944.38,944.11
424,1014679.79,1016146.43,3021.031,2762,1024.00,1022.25
425,1016319.59,1017757.66,3024.416,2764,1127.79,1127.53
426,1018014.06,1019414.71,3027.909,2765,1070.67,1069.60
427,1019797.86,1021125.41,3031.582,2768,1115.73,1115.68
428,1021730.99,1022918.25,3035.555,2774,1100.61,1099.44
429,1023824.72,1024877.22,3039.853,2777,1219.34,1217.70
430,1026079.51,1026841.88,3044.476,2780,784.58,782.40
431,1028571.43,1028894.12,3049.577,2782,619.55,619.06
432,1031222.24,1031146.17,3054.997,2786,632.16,629.30
433,1034112.13,1033635.10,3060.896,2789,561.11,560.39
434,1037163.89,1036309.46,3067.118,2799,463.21,462.40
435,1040315.06,1039225.44,3073.533,2806,342.45,342.23
436,1043606.87,1042384.61,3080.225,2815,149.96,148.46
437,1046969.10,1045822.64,3087.051,2824,0.00,0.00
438,1050256.38,1049358.45,3093.717,2835,0.00,0.00
439,1053384.18,1052987.54,3100.052,2841,0.00,0.00
440,1056279.24,1056412.33,3105.911,2847,0.00,0.00
441,1058861.27,1059704.43,3111.134,2852,0.00,0.00
442,1061156.42,1062618.56,3115.774,2858,111.35,110.53
443,1063230.29,1065264.71,3119.963,2860,134.22,133.60
444,1065100.78,1067551.60,3123.739,2863,194.07,192.30
445,1066877.30,1069646.32,3127.321,2868,211.09,210.68
446,1068571.42,1071469.97,3130.733,2871,173.89,173.50
447,1070204.67,1073165.50,3134.018,2874,179.16,178.03
448,1071822.64,1074807.09,3137.268,2878,72.55,72.00
449,1073462.44,1076336.94,3140.558,2881,126.16,124.36
450,1075156.92,1077830.62,3143.953,2884,102.49,100.82
451,1076940.72,1079294.35,3147.523,2885,134.82,133.39
452,1078873.85,1080836.01,3151.386,2886,152.47,151.20
453,1080967.58,1082461.49,3155.565,2893,127.12,125.49
454,1083222.37,1084254.90,3160.061,2897,191.37,191.30
455,1085714.29,1086143.93,3165.023,2904,132.56,131.87
456,1088365.10,1088255.55,3170.294,2907,164.66,164.42
457,1091254.98,1090614.40,3176.033,2912,203.14,200.87
458,1094306.74,1093290.22,3182.086,2918,495.95,495.81
459,1097457.92,1096273.53,3188.327,2927,610.76,609.07
460,1100749.72,1099435.35,3194.839,2932,517.12,517.06
461,1104111.96,1102806.61,3201.481,2934,561.04,560.65
462,1107399.23,1106126.26,3207.967,2938,268.01,265.79
463,1110527.04,1109523.14,3214.131,2946,531.19,530.67
464,1113422.10,1112713.84,3219.832,2951,504.77,503.59
465,1116004.13,1115384.60,3224.913,2957,1465.16,1463.43
466,1118299.28,1117891.92,3229.427,2963,1014.76,1014.59
467,1120373.15,1119971.64,3233.502,2963,1266.42,1264.65
468,1122243.64,1121874.76,3237.175,2968,1063.96,1061.82
469,1124020.15,1123744.45,3240.660,2972,943.11,941.74
470,1125714.28,1125587.92,3243.979,2974,827.61,826.11
471,1127347.52,1127307.67,3247.176,2980,878.77,876.97
472,1128965.50,1129079.16,3250.339,2984,735.19,733.13
473,1130605.30,1130845.42,3253.541,2986,704.88,703.29
