hour,plan_spend,fact_spend,plan_kpi,fact_kpi
0,1770.70,1800.37,6.128,3
1,3567.22,3702.12,12.283,8
2,5419.82,5737.13,18.692,18
3,7393.72,7974.31,25.520,23
4,9387.95,10316.60,32.600,28
5,11449.10,12890.14,40.035,42
6,13625.19,15428.12,48.053,47
7,16015.95,18109.29,56.968,58
8,18619.75,20915.02,66.736,68
9,21437.99,23782.36,77.291,77
10,24509.32,26725.39,88.683,88
11,27720.97,29730.76,100.603,95
12,31011.34,32715.59,112.697,106
13,34252.91,35653.80,124.690,113
14,37277.91,38467.43,135.943,124
15,40112.69,41160.78,146.611,133
16,42652.26,43628.89,156.219,140
17,44941.01,45898.71,164.894,145
18,47015.75,47985.66,172.717,157
19,48954.72,49966.67,179.980,162
20,50769.78,51851.56,186.714,166
21,52547.27,53714.84,193.243,174
22,54269.27,55500.50,199.403,181
23,56000.01,57161.88,205.490,185
24,57770.71,58838.32,211.617,188
25,59567.23,60774.85,217.772,193
26,61419.83,62698.18,224.181,196
27,63393.73,64820.38,231.009,198
28,65387.97,66944.87,238.089,207
29,67449.11,69285.76,245.524,214
30,69625.20,71777.66,253.542,228
31,72015.96,74400.84,262.458,239
32,74619.76,77122.13,272.226,246
33,77438.00,80009.81,282.781,255
34,80509.33,83020.77,294.173,266
35,83720.98,86100.29,306.093,286
36,87011.35,89149.12,318.186,298
37,90252.92,92204.53,330.179,306
38,93277.92,95077.06,341.433,315
39,96112.70,97829.05,352.101,321
40,98652.27,100356.96,361.708,330
41,100941.02,102663.22,370.384,341
42,103015.77,104780.39,378.207,345
43,104954.73,106781.19,385.469,348
44,106769.79,108668.29,392.203,348
45,108547.28,110509.97,398.733,350
46,110269.28,112266.48,404.892,358
47,112000.02,113981.73,410.979,363
48,113770.73,115750.27,417.107,372
49,115567.25,117632.85,423.262,377
50,117419.84,119565.04,429.671,381
51,119393.74,121643.61,436.499,388
52,121387.98,123841.54,443.579,400
53,123449.12,126081.96,451.014,408
54,125625.25,128544.72,459.007,416
55,128016.41,131164.36,467.841,423
56,130621.50,133958.39,477.457,435
57,133442.66,136854.54,487.774,450
58,136519.46,139874.18,498.828,468
59,139740.12,142982.25,510.305,486
60,143043.70,146074.45,521.861,496
61,146303.20,149133.68,533.229,508
62,149350.11,152001.35,543.811,516
63,152210.77,154762.02,553.766,530
64,154778.31,157240.04,562.668,540
65,157096.30,159543.93,570.658,544
66,159200.63,161482.16,577.828,553
67,161169.78,163242.37,584.457,556
68,163015.12,165044.40,590.582,567
69,164823.99,166897.88,596.504,575
70,166576.97,168367.19,602.083,577
71,168339.73,170138.87,607.589,587
72,170142.80,172000.00,613.119,597
73,171971.52,173794.84,618.657,606
74,173857.97,175732.88,624.394,614
75,175867.92,177689.52,630.480,618
76,177900.46,179917.79,636.744,622
77,180002.39,182247.38,643.277,629
78,182223.27,184729.67,650.268,637
79,184664.29,187308.78,657.984,648
80,187323.44,190104.99,666.378,658
81,190201.38,192994.91,675.385,671
82,193336.61,196013.58,685.048,686
83,196615.16,199088.38,695.077,700
84,199972.82,202128.12,705.186,715
85,203281.51,205155.55,715.119,724
86,206369.78,208022.02,724.355,734
87,209265.10,210766.23,733.028,742
88,211859.43,213034.74,740.775,756
89,214197.72,215256.73,747.723,767
90,216316.94,217366.02,753.959,774
91,218296.98,219235.10,759.728,778
92,220149.85,220788.17,765.063,782
93,221963.69,222339.93,770.226,791
94,223719.22,223962.58,775.106,794
95,225482.58,225730.37,779.932,801
96,227285.65,227338.66,784.793,804
97,229114.38,229073.30,789.672,808
98,231000.83,230803.17,794.725,818
99,233010.78,232887.50,800.090,824
100,235043.32,234933.08,805.597,829
101,237145.25,236865.31,811.335,838
102,239366.12,239165.60,817.464,843
103,241807.15,241728.10,824.228,849
104,244466.29,244167.96,831.591,863
105,247344.23,247074.03,839.508,884
106,250479.47,250101.21,848.026,900
107,253758.01,253201.19,856.883,909
108,257115.68,256112.61,865.839,922
109,260424.37,259087.57,874.648,935
110,263512.64,261967.35,882.849,947
111,266407.96,264722.55,890.551,956
112,269002.29,267256.56,897.438,961
113,271340.57,269568.27,903.623,968
114,273459.80,271669.51,909.184,974
115,275439.84,273664.07,914.338,981
116,277292.71,275560.41,919.115,986
117,279106.55,277327.98,923.748,990
118,280862.07,279038.03,928.146,999
119,282625.44,280466.48,932.506,1001
120,284428.51,282297.04,936.911,1004
121,286257.24,284171.31,941.341,1006
122,288143.69,286163.40,945.925,1010
123,290153.64,288198.54,950.798,1014
124,292186.17,290389.79,955.787,1021
125,294288.11,292625.23,960.980,1024
126,296508.98,295112.37,966.519,1030
127,298950.01,297753.65,972.629,1042
128,301609.15,300536.77,979.284,1052
129,304487.09,303439.68,986.449,1056
130,307622.33,306421.08,994.177,1071
131,310900.87,309514.39,1002.224,1080
132,314258.54,312577.13,1010.380,1087
133,317567.22,315618.32,1018.407,1095
134,320655.49,318466.94,1025.886,1102
135,323550.82,321195.89,1032.910,1115
136,326145.15,323700.27,1039.194,1123
137,328483.43,325991.13,1044.842,1129
138,330602.66,328100.01,1049.927,1134
139,332582.70,330104.53,1054.648,1137
140,334435.57,332002.34,1059.030,1142
141,336249.41,333722.63,1063.288,1145
142,338004.93,335542.76,1067.343,1151
143,339768.30,337394.92,1071.373,1155
144,341571.37,339302.63,1075.453,1159
145,343400.10,341276.05,1079.562,1164
146,345286.55,343354.69,1083.813,1167
147,347296.50,345533.74,1088.333,1170
148,349329.03,347831.34,1092.952,1180
149,351430.96,350220.07,1097.754,1187
150,353651.84,352760.31,1102.869,1193
151,356092.87,355426.17,1108.508,1195
152,358752.01,358241.45,1114.651,1203
153,361629.95,361125.89,1121.273,1217
154,364765.18,364108.52,1128.428,1227
155,368043.73,367142.13,1135.885,1238
156,371401.40,370132.73,1143.457,1243
157,374710.08,373109.15,1150.912,1248
158,377798.35,375892.95,1157.861,1252
159,380693.67,378555.53,1164.385,1258
160,383288.00,381017.34,1170.224,1269
161,385626.29,383272.66,1175.474,1274
